passenger_id,trajet_id,quiet_ride,radio_ok,smoking_ok,pets_ok,luggage_large,female_driver_pref,distance_km,score_distance,work_hour_match,distance_bucket,quiet_ride_bin,radio_ok_bin,smoking_ok_bin,pets_ok_bin,luggage_large_bin,female_driver_pref_bin
P138,T30612,yes,no,no,no,yes,yes,12.17,0.941,1,dist:close,1.0,0.0,0.0,0.0,1.0,1.0
P138,T30613,no,no,no,yes,yes,yes,17.17,0.8068,1,dist:close,0.0,0.0,0.0,1.0,1.0,1.0
P138,T30614,no,yes,no,no,no,yes,183.89,0.3987,1,dist:far,0.0,1.0,0.0,0.0,0.0,1.0
P138,T30615,no,no,no,no,yes,yes,418.87,0.1232,0,dist:very_far,0.0,0.0,0.0,0.0,1.0,1.0
P138,T30616,no,yes,no,yes,yes,yes,170.71,0.4259,0,dist:far,0.0,1.0,0.0,1.0,1.0,1.0
P138,T30617,no,yes,no,no,no,yes,177.79,0.4111,1,dist:far,0.0,1.0,0.0,0.0,0.0,1.0
P138,T30618,no,yes,no,yes,yes,yes,4.19,0.9793,0,dist:very_close,0.0,1.0,0.0,1.0,1.0,1.0
P138,T30619,no,yes,no,no,no,yes,185.65,0.3952,1,dist:far,0.0,1.0,0.0,0.0,0.0,1.0
P138,T30620,no,no,no,yes,no,yes,4.08,0.9798,0,dist:very_close,0.0,0.0,0.0,1.0,0.0,1.0
P138,T30621,no,no,no,no,no,yes,183.11,0.4003,1,dist:far,0.0,0.0,0.0,0.0,0.0,1.0
P138,T30622,no,no,no,no,yes,yes,424.89,0.1195,0,dist:very_far,0.0,0.0,0.0,0.0,1.0,1.0
P138,T30623,no,yes,no,no,no,yes,6.22,0.9694,1,dist:very_close,0.0,1.0,0.0,0.0,0.0,1.0
P138,T30624,no,yes,no,yes,no,yes,1.94,0.9903,1,dist:very_close,0.0,1.0,0.0,1.0,0.0,1.0
P138,T30625,yes,yes,no,no,no,yes,28.54,0.867,1,dist:close,1.0,1.0,0.0,0.0,0.0,1.0
P138,T30626,yes,no,no,yes,no,yes,35.4,0.8378,1,dist:medium,1.0,0.0,0.0,1.0,0.0,1.0
P138,T30627,yes,yes,no,no,no,yes,243.85,0.2955,0,dist:very_far,1.0,1.0,0.0,0.0,0.0,1.0
P138,T30628,no,no,no,no,no,yes,47.29,0.7894,0,dist:medium,0.0,0.0,0.0,0.0,0.0,1.0
P138,T30629,no,no,no,no,no,yes,43.77,0.8034,0,dist:medium,0.0,0.0,0.0,0.0,0.0,1.0
P138,T30630,yes,no,no,yes,no,yes,19.78,0.9058,0,dist:close,1.0,0.0,0.0,1.0,0.0,1.0
P138,T30631,no,yes,no,no,yes,yes,5.94,0.9707,1,dist:very_close,0.0,1.0,0.0,0.0,1.0,1.0
P138,T30632,yes,no,no,no,yes,yes,10.24,0.9501,0,dist:close,1.0,0.0,0.0,0.0,1.0,1.0
P154,T30633,yes,yes,no,no,yes,yes,4.54,0.9776,1,dist:very_close,1.0,1.0,0.0,0.0,1.0,1.0
P154,T30634,yes,no,no,yes,no,no,5.25,0.9741,1,dist:very_close,1.0,0.0,0.0,1.0,0.0,0.0
P154,T30635,yes,no,no,yes,yes,yes,2.29,0.9886,1,dist:very_close,1.0,0.0,0.0,1.0,1.0,1.0
P154,T30636,yes,no,no,no,no,no,14.18,0.9316,1,dist:close,1.0,0.0,0.0,0.0,0.0,0.0
P154,T30637,yes,no,no,no,no,yes,243.48,0.296,1,dist:very_far,1.0,0.0,0.0,0.0,0.0,1.0
P154,T30638,yes,no,no,no,no,no,28.07,0.8691,0,dist:close,1.0,0.0,0.0,0.0,0.0,0.0
P154,T30639,yes,no,no,no,no,no,174.25,0.4184,0,dist:far,1.0,0.0,0.0,0.0,0.0,0.0
P154,T30640,yes,no,no,no,no,yes,18.36,0.9123,1,dist:close,1.0,0.0,0.0,0.0,0.0,1.0
P154,T30641,yes,no,no,yes,no,yes,37.73,0.8281,0,dist:medium,1.0,0.0,0.0,1.0,0.0,1.0
P154,T30642,no,no,no,yes,yes,no,3.54,0.9825,1,dist:very_close,0.0,0.0,0.0,1.0,1.0,0.0
P154,T30643,yes,no,no,no,yes,yes,36.33,0.8339,1,dist:medium,1.0,0.0,0.0,0.0,1.0,1.0
P154,T30644,yes,no,no,no,no,no,50.0,0.5,0,dist:medium,1.0,0.0,0.0,0.0,0.0,0.0
P154,T30645,yes,no,no,yes,no,no,2.62,0.987,0,dist:very_close,1.0,0.0,0.0,1.0,0.0,0.0
P154,T30646,yes,no,no,no,no,no,28.41,0.8676,1,dist:close,1.0,0.0,0.0,0.0,0.0,0.0
P154,T30647,yes,no,no,no,yes,no,317.38,0.2046,0,dist:very_far,1.0,0.0,0.0,0.0,1.0,0.0
P154,T30648,yes,no,no,no,no,yes,163.09,0.4424,1,dist:far,1.0,0.0,0.0,0.0,0.0,1.0
P154,T30649,no,no,no,no,yes,yes,30.65,0.8579,1,dist:medium,0.0,0.0,0.0,0.0,1.0,1.0
P154,T30650,yes,yes,no,yes,no,no,40.3,0.8175,0,dist:medium,1.0,1.0,0.0,1.0,0.0,0.0
P171,T30651,no,no,yes,yes,no,yes,27.8,0.8702,0,dist:close,0.0,0.0,1.0,1.0,0.0,1.0
P171,T30652,no,yes,no,yes,no,yes,20.85,0.7706,0,dist:close,0.0,1.0,0.0,1.0,0.0,1.0
P171,T30653,no,no,no,yes,no,no,177.58,0.4115,0,dist:far,0.0,0.0,0.0,1.0,0.0,0.0
P171,T30654,no,no,no,no,yes,yes,410.36,0.1285,1,dist:very_far,0.0,0.0,0.0,0.0,1.0,1.0
P171,T30655,yes,yes,yes,yes,no,no,27.22,0.8728,0,dist:close,1.0,1.0,1.0,1.0,0.0,0.0
P171,T30656,no,no,no,yes,no,no,10.4,0.8781,1,dist:close,0.0,0.0,0.0,1.0,0.0,0.0
P171,T30657,yes,no,no,yes,yes,no,8.56,0.9581,0,dist:very_close,1.0,0.0,0.0,1.0,1.0,0.0
P171,T30658,no,no,no,yes,yes,no,1.27,0.9937,1,dist:very_close,0.0,0.0,0.0,1.0,1.0,0.0
P171,T30659,no,yes,no,yes,yes,no,309.15,0.2132,1,dist:very_far,0.0,1.0,0.0,1.0,1.0,0.0
P171,T30660,no,no,no,yes,no,yes,174.25,0.4184,1,dist:far,0.0,0.0,0.0,1.0,0.0,1.0
P171,T30661,no,no,yes,yes,yes,no,27.64,0.7079,0,dist:close,0.0,0.0,1.0,1.0,1.0,0.0
P171,T30662,no,yes,no,yes,no,yes,27.52,0.8714,0,dist:close,0.0,1.0,0.0,1.0,0.0,1.0
P185,T30663,yes,yes,no,yes,yes,no,7.82,0.9617,0,dist:very_close,1.0,1.0,0.0,1.0,1.0,0.0
P185,T30664,no,yes,no,yes,yes,no,6.71,0.967,1,dist:very_close,0.0,1.0,0.0,1.0,1.0,0.0
P185,T30665,yes,yes,no,yes,yes,no,34.82,0.8402,0,dist:medium,1.0,1.0,0.0,1.0,1.0,0.0
P185,T30666,no,no,no,yes,no,no,35.59,0.837,0,dist:medium,0.0,0.0,0.0,1.0,0.0,0.0
P185,T30667,no,no,no,no,no,no,14.5,0.9301,1,dist:close,0.0,0.0,0.0,0.0,0.0,0.0
P185,T30668,no,yes,no,yes,no,yes,30.95,0.8566,0,dist:medium,0.0,1.0,0.0,1.0,0.0,1.0
P185,T30669,no,no,yes,no,no,no,412.35,0.1272,1,dist:very_far,0.0,0.0,1.0,0.0,0.0,0.0
P185,T30670,no,no,no,yes,yes,yes,20.86,0.901,1,dist:close,0.0,0.0,0.0,1.0,1.0,1.0
P185,T30671,yes,no,no,yes,yes,yes,2.71,0.9865,1,dist:very_close,1.0,0.0,0.0,1.0,1.0,1.0
P185,T30672,no,yes,yes,yes,yes,yes,0.47,0.9977,1,dist:very_close,0.0,1.0,1.0,1.0,1.0,1.0
P185,T30673,no,no,no,yes,no,yes,169.95,0.4275,0,dist:far,0.0,0.0,0.0,1.0,0.0,1.0
P185,T30674,no,no,no,yes,no,no,36.34,0.8339,1,dist:medium,0.0,0.0,0.0,1.0,0.0,0.0
P185,T30675,no,yes,no,yes,yes,no,0.81,0.996,1,dist:very_close,0.0,1.0,0.0,1.0,1.0,0.0
P185,T30677,no,no,no,yes,no,yes,15.25,0.9266,1,dist:close,0.0,0.0,0.0,1.0,0.0,1.0
P185,T30678,no,yes,no,yes,yes,no,6.21,0.9694,1,dist:very_close,0.0,1.0,0.0,1.0,1.0,0.0
P185,T30679,no,no,yes,yes,yes,yes,15.25,0.9266,1,dist:close,0.0,0.0,1.0,1.0,1.0,1.0
P185,T30680,no,no,no,yes,yes,no,6.96,0.9658,0,dist:very_close,0.0,0.0,0.0,1.0,1.0,0.0
P185,T30681,yes,no,no,yes,no,no,5.9,0.9709,1,dist:very_close,1.0,0.0,0.0,1.0,0.0,0.0
P185,T30682,no,yes,yes,yes,yes,no,308.56,0.2138,0,dist:very_far,0.0,1.0,1.0,1.0,1.0,0.0
P185,T30683,no,no,no,yes,yes,no,4.4,0.9782,1,dist:very_close,0.0,0.0,0.0,1.0,1.0,0.0
P185,T30684,yes,yes,no,yes,yes,no,35.96,0.8354,0,dist:medium,1.0,1.0,0.0,1.0,1.0,0.0
P185,T30685,no,yes,no,yes,no,yes,5.78,0.9715,1,dist:very_close,0.0,1.0,0.0,1.0,0.0,1.0
P185,T30686,yes,no,no,yes,no,no,423.49,0.1203,1,dist:very_far,1.0,0.0,0.0,1.0,0.0,0.0
P185,T30687,no,yes,no,yes,no,no,17.55,0.916,1,dist:close,0.0,1.0,0.0,1.0,0.0,0.0
P185,T30688,no,no,yes,yes,no,no,5.14,0.9378,1,dist:very_close,0.0,0.0,1.0,1.0,0.0,0.0
P185,T30689,yes,no,no,yes,no,no,0.48,0.9976,1,dist:very_close,1.0,0.0,0.0,1.0,0.0,0.0
P185,T30690,no,yes,no,yes,yes,no,9.96,0.9514,1,dist:very_close,0.0,1.0,0.0,1.0,1.0,0.0
P185,T30691,no,no,no,yes,yes,no,7.52,0.9631,1,dist:very_close,0.0,0.0,0.0,1.0,1.0,0.0
P196,T30692,yes,no,no,yes,no,yes,416.2,0.1248,1,dist:very_far,1.0,0.0,0.0,1.0,0.0,1.0
P196,T30693,no,yes,no,yes,yes,yes,12.11,0.9412,1,dist:close,0.0,1.0,0.0,1.0,1.0,1.0
P196,T30694,yes,no,no,no,no,no,240.2,0.3009,0,dist:very_far,1.0,0.0,0.0,0.0,0.0,0.0
P196,T30695,yes,no,no,yes,no,no,9.49,0.9537,0,dist:very_close,1.0,0.0,0.0,1.0,0.0,0.0
P196,T30696,yes,yes,no,no,no,no,37.74,0.828,0,dist:medium,1.0,1.0,0.0,0.0,0.0,0.0
P196,T30697,yes,no,no,no,no,no,420.66,0.1221,1,dist:very_far,1.0,0.0,0.0,0.0,0.0,0.0
P196,T30698,yes,no,no,no,no,no,13.13,0.8486,0,dist:close,1.0,0.0,0.0,0.0,0.0,0.0
P196,T30699,yes,no,no,no,no,no,237.08,0.3056,0,dist:very_far,1.0,0.0,0.0,0.0,0.0,0.0
P196,T30700,yes,no,no,yes,yes,no,8.06,0.9605,1,dist:very_close,1.0,0.0,0.0,1.0,1.0,0.0
P196,T30701,yes,no,yes,no,yes,no,313.55,0.2085,1,dist:very_far,1.0,0.0,1.0,0.0,1.0,0.0
P196,T30702,yes,no,no,yes,no,no,2.63,0.9869,1,dist:very_close,1.0,0.0,0.0,1.0,0.0,0.0
P196,T30703,yes,no,no,no,no,yes,17.01,0.9185,1,dist:close,1.0,0.0,0.0,0.0,0.0,1.0
P196,T30704,yes,yes,no,no,no,no,39.14,0.8223,0,dist:medium,1.0,1.0,0.0,0.0,0.0,0.0
P214,T30705,yes,yes,no,no,no,yes,8.16,0.96,1,dist:very_close,1.0,1.0,0.0,0.0,0.0,1.0
P214,T30706,yes,yes,no,no,yes,yes,162.01,0.4448,1,dist:far,1.0,1.0,0.0,0.0,1.0,1.0
P214,T30707,yes,no,yes,no,no,yes,7.66,0.9624,1,dist:very_close,1.0,0.0,1.0,0.0,0.0,1.0
P214,T30708,yes,no,no,no,yes,yes,3.03,0.985,1,dist:very_close,1.0,0.0,0.0,0.0,1.0,1.0
P214,T30710,yes,no,no,no,yes,no,11.19,0.9456,0,dist:close,1.0,0.0,0.0,0.0,1.0,0.0
P231,T30711,yes,no,no,no,no,yes,3.3,0.9836,1,dist:very_close,1.0,0.0,0.0,0.0,0.0,1.0
P231,T30712,yes,no,no,no,no,yes,1.6,0.992,1,dist:very_close,1.0,0.0,0.0,0.0,0.0,1.0
P231,T30713,yes,no,no,no,no,yes,11.82,0.9426,1,dist:close,1.0,0.0,0.0,0.0,0.0,1.0
P231,T30714,yes,no,no,yes,no,yes,317.97,0.204,1,dist:very_far,1.0,0.0,0.0,1.0,0.0,1.0
P231,T30715,yes,no,no,no,no,no,23.37,0.8897,0,dist:close,1.0,0.0,0.0,0.0,0.0,0.0
P231,T30716,no,no,no,yes,no,no,409.27,0.1292,1,dist:very_far,0.0,0.0,0.0,1.0,0.0,0.0
P231,T30717,yes,no,no,no,no,no,42.45,0.8088,1,dist:medium,1.0,0.0,0.0,0.0,0.0,0.0
P231,T30718,yes,no,no,no,no,no,5.51,0.9728,0,dist:very_close,1.0,0.0,0.0,0.0,0.0,0.0
P231,T30719,yes,no,no,yes,no,yes,36.75,0.8321,1,dist:medium,1.0,0.0,0.0,1.0,0.0,1.0
P231,T30721,yes,no,no,no,no,yes,26.38,0.8764,0,dist:close,1.0,0.0,0.0,0.0,0.0,1.0
P231,T30722,yes,no,no,no,no,no,239.71,0.3016,0,dist:very_far,1.0,0.0,0.0,0.0,0.0,0.0
P231,T30723,yes,no,no,no,no,yes,7.72,0.9621,1,dist:very_close,1.0,0.0,0.0,0.0,0.0,1.0
P231,T30724,yes,no,no,no,no,no,238.0,0.3042,1,dist:very_far,1.0,0.0,0.0,0.0,0.0,0.0
P231,T30725,yes,no,no,no,no,no,3.98,0.9803,0,dist:very_close,1.0,0.0,0.0,0.0,0.0,0.0
P231,T30726,yes,no,no,no,no,yes,3.49,0.9827,0,dist:very_close,1.0,0.0,0.0,0.0,0.0,1.0
P231,T30727,yes,no,no,no,yes,yes,24.23,0.8859,1,dist:close,1.0,0.0,0.0,0.0,1.0,1.0
P231,T30731,yes,no,no,no,yes,no,187.06,0.3925,1,dist:far,1.0,0.0,0.0,0.0,1.0,0.0
P231,T30732,yes,yes,no,no,no,no,41.91,0.8109,0,dist:medium,1.0,1.0,0.0,0.0,0.0,0.0
P231,T30734,yes,yes,no,no,no,yes,240.33,0.3007,0,dist:very_far,1.0,1.0,0.0,0.0,0.0,1.0
P231,T30735,yes,no,no,yes,yes,no,5.13,0.9747,1,dist:very_close,1.0,0.0,0.0,1.0,1.0,0.0
P231,T30736,yes,no,no,yes,yes,no,8.45,0.9586,1,dist:very_close,1.0,0.0,0.0,1.0,1.0,0.0
P231,T30737,yes,no,no,yes,no,yes,6.37,0.9687,1,dist:very_close,1.0,0.0,0.0,1.0,0.0,1.0
P231,T30738,yes,no,yes,no,no,yes,321.47,0.2004,1,dist:very_far,1.0,0.0,1.0,0.0,0.0,1.0
P231,T30739,yes,no,no,no,yes,no,4.58,0.9774,1,dist:very_close,1.0,0.0,0.0,0.0,1.0,0.0
P231,T30740,yes,no,no,yes,no,no,11.07,0.9462,1,dist:close,1.0,0.0,0.0,1.0,0.0,0.0
P231,T30741,yes,no,no,no,no,yes,14.83,0.9285,0,dist:close,1.0,0.0,0.0,0.0,0.0,1.0
P231,T30742,yes,no,no,no,no,yes,15.53,0.9253,1,dist:close,1.0,0.0,0.0,0.0,0.0,1.0
P231,T30743,yes,no,no,no,no,yes,22.63,0.893,1,dist:close,1.0,0.0,0.0,0.0,0.0,1.0
P231,T30744,yes,yes,no,no,no,no,39.2,0.822,0,dist:medium,1.0,1.0,0.0,0.0,0.0,0.0
P231,T30745,yes,no,yes,yes,no,no,5.04,0.9751,1,dist:very_close,1.0,0.0,1.0,1.0,0.0,0.0
P231,T30746,yes,no,no,no,no,yes,3.04,0.9849,1,dist:very_close,1.0,0.0,0.0,0.0,0.0,1.0
P231,T30747,yes,yes,no,yes,no,yes,26.2,0.8772,0,dist:close,1.0,1.0,0.0,1.0,0.0,1.0
P231,T30748,yes,no,no,yes,yes,no,9.76,0.9524,0,dist:very_close,1.0,0.0,0.0,1.0,1.0,0.0
P231,T30749,yes,no,no,yes,no,no,2.91,0.9856,1,dist:very_close,1.0,0.0,0.0,1.0,0.0,0.0
P231,T30750,yes,no,no,no,no,no,1.92,0.9904,0,dist:very_close,1.0,0.0,0.0,0.0,0.0,0.0
P231,T30751,yes,no,yes,yes,no,no,8.8,0.957,1,dist:very_close,1.0,0.0,1.0,1.0,0.0,0.0
P231,T30752,no,no,no,no,no,no,7.7,0.9622,0,dist:very_close,0.0,0.0,0.0,0.0,0.0,0.0
P231,T30753,yes,no,no,yes,no,no,36.59,0.8328,1,dist:medium,1.0,0.0,0.0,1.0,0.0,0.0
P231,T30754,yes,no,no,no,yes,no,315.4,0.2066,1,dist:very_far,1.0,0.0,0.0,0.0,1.0,0.0
P231,T30755,yes,no,no,yes,yes,no,318.71,0.2032,1,dist:very_far,1.0,0.0,0.0,1.0,1.0,0.0
P231,T30756,yes,no,yes,no,no,no,2.91,0.9856,1,dist:very_close,1.0,0.0,1.0,0.0,0.0,0.0
P245,T30757,yes,no,no,yes,yes,no,251.29,0.2847,1,dist:very_far,1.0,0.0,0.0,1.0,1.0,0.0
P245,T30758,yes,no,no,no,no,no,257.12,0.2765,1,dist:very_far,1.0,0.0,0.0,0.0,0.0,0.0
P245,T30759,yes,yes,no,yes,no,no,181.57,0.4034,0,dist:far,1.0,1.0,0.0,1.0,0.0,0.0
P245,T30760,no,no,no,no,no,no,321.37,0.2005,0,dist:very_far,0.0,0.0,0.0,0.0,0.0,0.0
P245,T30761,yes,no,no,no,no,yes,19.3,0.908,1,dist:close,1.0,0.0,0.0,0.0,0.0,1.0
P245,T30762,yes,no,no,no,no,no,243.54,0.0476,0,dist:very_far,1.0,0.0,0.0,0.0,0.0,0.0
P245,T30763,no,no,no,yes,no,no,37.79,0.8278,1,dist:medium,0.0,0.0,0.0,1.0,0.0,0.0
P245,T30766,no,no,no,no,no,yes,43.48,0.8046,0,dist:medium,0.0,0.0,0.0,0.0,0.0,1.0
P245,T30767,yes,no,no,no,no,no,13.74,0.9336,1,dist:close,1.0,0.0,0.0,0.0,0.0,0.0
P245,T30769,yes,no,no,no,no,no,175.7,0.4154,1,dist:far,1.0,0.0,0.0,0.0,0.0,0.0
P245,T30770,yes,no,no,no,yes,no,4.82,0.9762,1,dist:very_close,1.0,0.0,0.0,0.0,1.0,0.0
P245,T30771,yes,no,no,no,no,yes,3.72,0.9816,1,dist:very_close,1.0,0.0,0.0,0.0,0.0,1.0
P245,T30773,yes,no,no,no,no,no,35.36,0.8379,1,dist:medium,1.0,0.0,0.0,0.0,0.0,0.0
P245,T30774,yes,no,no,no,no,no,2.18,0.9892,0,dist:very_close,1.0,0.0,0.0,0.0,0.0,0.0
P245,T30775,yes,no,no,yes,no,no,41.61,0.8122,1,dist:medium,1.0,0.0,0.0,1.0,0.0,0.0
P245,T30776,yes,no,no,yes,no,yes,5.9,0.9709,0,dist:very_close,1.0,0.0,0.0,1.0,0.0,1.0
P245,T30777,yes,no,no,no,no,yes,17.07,0.9182,1,dist:close,1.0,0.0,0.0,0.0,0.0,1.0
P245,T30778,yes,no,no,yes,no,yes,43.09,0.8062,1,dist:medium,1.0,0.0,0.0,1.0,0.0,1.0
P245,T30781,yes,no,no,yes,yes,no,414.76,0.1257,0,dist:very_far,1.0,0.0,0.0,1.0,1.0,0.0
P245,T30782,yes,no,no,no,no,yes,250.47,0.2858,1,dist:very_far,1.0,0.0,0.0,0.0,0.0,1.0
P265,T30783,yes,no,no,yes,no,no,252.26,0.2833,1,dist:very_far,1.0,0.0,0.0,1.0,0.0,0.0
P265,T30784,yes,no,no,no,yes,yes,8.87,0.9566,1,dist:very_close,1.0,0.0,0.0,0.0,1.0,1.0
P265,T30785,no,no,no,no,no,no,39.8,0.8195,0,dist:medium,0.0,0.0,0.0,0.0,0.0,0.0
P265,T30786,yes,no,no,no,yes,no,0.84,0.9958,1,dist:very_close,1.0,0.0,0.0,0.0,1.0,0.0
P265,T30787,no,no,yes,yes,no,no,18.87,0.91,1,dist:close,0.0,0.0,1.0,1.0,0.0,0.0
P265,T30788,no,no,no,no,no,yes,8.23,0.9597,0,dist:very_close,0.0,0.0,0.0,0.0,0.0,1.0
P265,T30789,no,no,no,yes,no,yes,174.44,0.418,1,dist:far,0.0,0.0,0.0,1.0,0.0,1.0
P265,T30790,yes,yes,no,no,yes,no,37.48,0.8291,0,dist:medium,1.0,1.0,0.0,0.0,1.0,0.0
P265,T30791,yes,no,no,no,no,no,11.87,0.9424,1,dist:close,1.0,0.0,0.0,0.0,0.0,0.0
P265,T30792,no,no,no,no,no,yes,417.76,0.1238,0,dist:very_far,0.0,0.0,0.0,0.0,0.0,1.0
P265,T30793,no,no,yes,no,yes,no,14.84,0.9285,1,dist:close,0.0,0.0,1.0,0.0,1.0,0.0
P265,T30794,no,no,yes,no,no,no,4.26,0.9789,1,dist:very_close,0.0,0.0,1.0,0.0,0.0,0.0
P265,T30795,yes,no,no,no,no,yes,11.98,0.9419,1,dist:close,1.0,0.0,0.0,0.0,0.0,1.0
P265,T30796,yes,no,no,no,no,yes,32.28,0.851,0,dist:medium,1.0,0.0,0.0,0.0,0.0,1.0
P265,T30797,no,yes,yes,no,yes,no,12.54,0.9392,1,dist:close,0.0,1.0,1.0,0.0,1.0,0.0
P265,T30798,no,no,no,yes,no,no,183.69,0.3991,1,dist:far,0.0,0.0,0.0,1.0,0.0,0.0
P265,T30799,no,no,no,yes,no,no,11.34,0.9449,1,dist:close,0.0,0.0,0.0,1.0,0.0,0.0
P265,T30800,no,no,yes,no,no,no,317.99,0.2039,0,dist:very_far,0.0,0.0,1.0,0.0,0.0,0.0
P265,T30801,no,no,no,yes,yes,yes,23.75,0.888,0,dist:close,0.0,0.0,0.0,1.0,1.0,1.0
P265,T30802,no,no,no,yes,no,yes,174.17,0.4186,1,dist:far,0.0,0.0,0.0,1.0,0.0,1.0
P265,T30803,yes,no,no,no,yes,yes,247.77,0.2897,1,dist:very_far,1.0,0.0,0.0,0.0,1.0,1.0
P265,T30804,no,no,no,no,no,yes,9.93,0.9516,1,dist:very_close,0.0,0.0,0.0,0.0,0.0,1.0
P265,T30806,yes,no,yes,yes,yes,no,15.13,0.9271,0,dist:close,1.0,0.0,1.0,1.0,1.0,0.0
P265,T30807,yes,no,no,yes,no,no,41.03,0.8145,0,dist:medium,1.0,0.0,0.0,1.0,0.0,0.0
P265,T30808,no,yes,no,no,no,yes,2.45,0.9878,1,dist:very_close,0.0,1.0,0.0,0.0,0.0,1.0
P265,T30809,no,yes,no,yes,no,no,12.51,0.9394,0,dist:close,0.0,1.0,0.0,1.0,0.0,0.0
P265,T30810,yes,yes,no,yes,no,yes,34.26,0.8426,1,dist:medium,1.0,1.0,0.0,1.0,0.0,1.0
P265,T30812,yes,yes,no,yes,no,no,178.55,0.4095,0,dist:far,1.0,1.0,0.0,1.0,0.0,0.0
P265,T30813,yes,yes,no,yes,yes,yes,24.31,0.8855,0,dist:close,1.0,1.0,0.0,1.0,1.0,1.0
P265,T30814,yes,no,no,yes,no,yes,5.25,0.9365,0,dist:very_close,1.0,0.0,0.0,1.0,0.0,1.0
P265,T30815,yes,yes,no,no,no,yes,11.4,0.9446,1,dist:close,1.0,1.0,0.0,0.0,0.0,1.0
P265,T30816,no,no,no,no,yes,no,171.67,0.4239,1,dist:far,0.0,0.0,0.0,0.0,1.0,0.0
P265,T30817,no,yes,no,yes,no,no,3.96,0.9804,0,dist:very_close,0.0,1.0,0.0,1.0,0.0,0.0
P265,T30818,no,yes,yes,no,no,no,24.12,0.8864,0,dist:close,0.0,1.0,1.0,0.0,0.0,0.0
P265,T30819,no,yes,no,yes,no,no,6.61,0.9207,1,dist:very_close,0.0,1.0,0.0,1.0,0.0,0.0
P265,T30820,no,no,no,no,no,no,306.21,0.2163,0,dist:very_far,0.0,0.0,0.0,0.0,0.0,0.0
P265,T30821,no,no,no,no,no,no,313.92,0.2081,0,dist:very_far,0.0,0.0,0.0,0.0,0.0,0.0
P265,T30822,yes,no,no,yes,no,no,26.02,0.878,1,dist:close,1.0,0.0,0.0,1.0,0.0,0.0
P265,T30823,yes,yes,no,yes,no,no,37.61,0.8286,0,dist:medium,1.0,1.0,0.0,1.0,0.0,0.0
P265,T30824,no,yes,no,no,no,no,27.02,0.8736,0,dist:close,0.0,1.0,0.0,0.0,0.0,0.0
P265,T30825,no,yes,yes,no,yes,no,3.25,0.9839,1,dist:very_close,0.0,1.0,1.0,0.0,1.0,0.0
P265,T30827,no,yes,yes,no,yes,no,30.21,0.8598,1,dist:medium,0.0,1.0,1.0,0.0,1.0,0.0
P265,T30828,yes,no,no,yes,no,no,8.24,0.9596,1,dist:very_close,1.0,0.0,0.0,1.0,0.0,0.0
P265,T30829,yes,yes,no,yes,no,no,41.25,0.8136,0,dist:medium,1.0,1.0,0.0,1.0,0.0,0.0
P265,T30830,no,yes,no,no,no,yes,175.33,0.4162,1,dist:far,0.0,1.0,0.0,0.0,0.0,1.0
P265,T30831,no,yes,no,yes,no,no,10.82,0.9473,0,dist:close,0.0,1.0,0.0,1.0,0.0,0.0
P265,T30832,no,no,no,no,no,no,4.88,0.9759,0,dist:very_close,0.0,0.0,0.0,0.0,0.0,0.0
P265,T30833,no,no,no,yes,yes,no,4.23,0.9791,0,dist:very_close,0.0,0.0,0.0,1.0,1.0,0.0
P265,T30834,no,no,no,yes,no,yes,31.22,0.8555,0,dist:medium,0.0,0.0,0.0,1.0,0.0,1.0
P265,T30835,no,no,no,no,yes,no,25.47,0.8804,1,dist:close,0.0,0.0,0.0,0.0,1.0,0.0
P265,T30836,yes,no,no,yes,no,no,5.07,0.975,1,dist:very_close,1.0,0.0,0.0,1.0,0.0,0.0
P265,T30837,yes,no,yes,no,no,no,10.08,0.9508,1,dist:close,1.0,0.0,1.0,0.0,0.0,0.0
P265,T30838,yes,yes,no,yes,no,no,176.35,0.4141,1,dist:far,1.0,1.0,0.0,1.0,0.0,0.0
P265,T30839,yes,no,yes,yes,yes,no,22.77,0.8924,1,dist:close,1.0,0.0,1.0,1.0,1.0,0.0
P265,T30840,yes,no,no,yes,no,no,9.47,0.9538,0,dist:very_close,1.0,0.0,0.0,1.0,0.0,0.0
P265,T30841,no,yes,no,no,no,yes,175.13,0.4166,1,dist:far,0.0,1.0,0.0,0.0,0.0,1.0
P265,T30842,no,no,yes,no,yes,no,12.48,0.9395,0,dist:close,0.0,0.0,1.0,0.0,1.0,0.0
P273,T30844,yes,no,no,yes,no,yes,13.04,0.9369,1,dist:close,1.0,0.0,0.0,1.0,0.0,1.0
P273,T30845,yes,no,no,yes,no,no,3.46,0.9828,1,dist:very_close,1.0,0.0,0.0,1.0,0.0,0.0
P273,T30846,yes,no,no,no,no,yes,13.26,0.9359,1,dist:close,1.0,0.0,0.0,0.0,0.0,1.0
P273,T30847,yes,yes,no,no,no,no,15.16,0.927,0,dist:close,1.0,1.0,0.0,0.0,0.0,0.0
P273,T30848,yes,no,no,no,no,yes,1.46,0.9927,1,dist:very_close,1.0,0.0,0.0,0.0,0.0,1.0
P273,T30849,yes,no,no,yes,no,no,6.3,0.969,1,dist:very_close,1.0,0.0,0.0,1.0,0.0,0.0
P273,T30850,yes,no,no,yes,no,yes,410.85,0.1282,1,dist:very_far,1.0,0.0,0.0,1.0,0.0,1.0
